Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,Year_of_Study_Encoded,Prompt_Skill_Encoded,Policy_Encoded,Burnout_Encoded,Paid_Sub_Int,Major_Arts,Major_Business,Major_Humanities,Major_Medical,Major_STEM,Use_Copywriting/Drafting,Use_Debugging/Troubleshooting,Use_Direct_Answer_Generation,Use_Ideation,Use_Summarizing_Reading,GPA_Change,AI_to_Study_Ratio,Total_Study_Hours,AI_Dominant,Dep_Anxiety_Interaction,Dep_Skill_Ratio,High_AI_User,GPA_Direction
121789,Business,Junior,3.019,2.52,Copywriting/Drafting,Beginner,2,False,13.33,3,Allowed_With_Citation,7,3.16,72.8,Low,3,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0.14100000000000001,0.189,15.85,0,21,2.997,0,Improved
121790,Humanities,Sophomore,2.966,17.85,Direct_Answer_Generation,Beginner,2,False,6.17,3,Actively_Encouraged,9,2.999,57.16,Medium,2,1,3,2,0,0,0,1,0,0,0,0,1,0,0,0.03299999999999992,2.893,24.020000000000003,1,27,2.997,1,Stable
121791,Business,Junior,3.828,2.1,Ideation,Intermediate,3,False,16.48,1,Allowed_With_Citation,1,4.0,79.21,Low,3,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0.17200000000000015,0.127,18.580000000000002,0,1,0.5,0,Improved
121792,STEM,Graduate,3.146,3.94,Debugging/Troubleshooting,Beginner,1,True,4.9,2,Allowed_With_Citation,1,3.544,69.18,Medium,5,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0.39800000000000013,0.804,8.84,0,2,1.998,0,Improved
121793,STEM,Graduate,2.567,0.08,Summarizing_Reading,Beginner,3,False,8.34,4,Allowed_With_Citation,5,2.862,54.06,Medium,5,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0.29499999999999993,0.01,8.42,0,20,3.996,0,Improved
121794,Arts,Junior,3.346,0.5,Debugging/Troubleshooting,Beginner,2,False,18.88,1,Strict_Ban,1,3.875,57.74,Low,3,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.5289999999999999,0.026,19.38,0,1,0.999,0,Improved
121795,Medical,Junior,3.44,8.06,Summarizing_Reading,Advanced,3,True,11.83,4,Allowed_With_Citation,1,3.794,100.0,Medium,3,3,2,2,1,0,0,0,1,0,0,0,0,0,1,0.3540000000000001,0.681,19.89,0,4,1.333,0,Improved
121796,Business,Freshman,3.156,6.7,Debugging/Troubleshooting,Beginner,2,False,10.02,2,Allowed_With_Citation,4,3.164,84.55,Low,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0.008000000000000007,0.669,16.72,0,8,1.998,0,Stable
121797,STEM,Sophomore,3.342,6.6,Copywriting/Drafting,Intermediate,3,False,18.58,2,Actively_Encouraged,5,3.426,58.2,Low,2,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0.08400000000000007,0.355,25.18,0,10,1.0,0,Stable
121798,Medical,Junior,3.826,1.99,Debugging/Troubleshooting,Beginner,2,True,15.12,3,Allowed_With_Citation,5,4.0,65.4,Medium,3,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0.17399999999999993,0.132,17.11,0,15,2.997,0,Improved
121799,Business,Freshman,3.186,28.22,Summarizing_Reading,Intermediate,1,False,1.48,6,Allowed_With_Citation,7,3.078,57.15,High,1,2,2,3,0,0,1,0,0,0,0,0,0,0,1,-0.1080000000000001,19.055,29.7,1,42,2.999,1,Declined
121800,Humanities,Junior,3.205,2.28,Copywriting/Drafting,Advanced,3,True,16.24,1,Allowed_With_Citation,8,3.548,62.93,High,3,3,2,3,1,0,0,1,0,0,1,0,0,0,0,0.34299999999999997,0.14,18.52,0,8,0.333,0,Improved
121801,Business,Senior,3.191,8.5,Ideation,Intermediate,4,False,13.0,6,Allowed_With_Citation,3,3.76,85.27,Low,4,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0.569,0.654,21.5,0,18,2.999,0,Improved
121802,Humanities,Senior,2.324,11.23,Debugging/Troubleshooting,Advanced,4,True,7.22,3,Strict_Ban,7,2.635,79.08,Medium,4,3,1,2,1,0,0,1,0,0,0,1,0,0,0,0.31099999999999994,1.555,18.45,1,21,1.0,0,Improved
121803,Humanities,Junior,3.366,0.46,Copywriting/Drafting,Intermediate,1,False,8.35,6,Allowed_With_Citation,3,3.827,98.46,Medium,3,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0.46099999999999985,0.055,8.81,0,18,2.999,0,Improved
121804,Medical,Senior,3.706,2.22,Summarizing_Reading,Intermediate,1,False,15.63,1,Actively_Encouraged,2,3.821,71.86,Medium,4,2,3,2,0,0,0,0,1,0,0,0,0,0,1,0.11500000000000021,0.142,17.85,0,2,0.5,0,Improved
121805,STEM,Sophomore,2.994,2.25,Debugging/Troubleshooting,Advanced,4,True,7.31,3,Strict_Ban,6,2.834,90.05,Medium,2,3,1,2,1,0,0,0,0,1,0,1,0,0,0,-0.16000000000000014,0.308,9.559999999999999,0,18,1.0,0,Declined
121806,STEM,Junior,2.949,10.94,Summarizing_Reading,Beginner,1,True,12.08,4,Allowed_With_Citation,3,3.252,79.92,Medium,3,1,2,2,1,0,0,0,0,1,0,0,0,0,1,0.30299999999999994,0.906,23.02,0,12,3.996,0,Improved
121807,STEM,Sophomore,3.017,12.23,Ideation,Advanced,5,True,20.18,6,Allowed_With_Citation,5,3.182,79.78,Low,2,3,2,1,1,0,0,0,0,1,0,0,0,1,0,0.16500000000000004,0.606,32.41,0,30,1.999,1,Improved
121808,Humanities,Junior,2.561,2.36,Summarizing_Reading,Advanced,4,True,18.58,4,Actively_Encouraged,6,3.084,45.29,Low,3,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0.5230000000000001,0.127,20.939999999999998,0,24,1.333,0,Improved
121809,STEM,Junior,3.577,2.11,Debugging/Troubleshooting,Beginner,2,True,13.82,4,Strict_Ban,2,3.644,68.62,Medium,3,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0.06700000000000017,0.153,15.93,0,8,3.996,0,Stable
121810,STEM,Freshman,3.167,15.76,Debugging/Troubleshooting,Advanced,4,False,13.91,3,Strict_Ban,7,3.377,100.0,High,1,3,1,3,0,0,0,0,0,1,0,1,0,0,0,0.20999999999999996,1.133,29.67,1,21,1.0,1,Improved
121811,STEM,Sophomore,3.608,16.19,Copywriting/Drafting,Advanced,5,True,16.38,3,Actively_Encouraged,3,3.623,94.4,Medium,2,3,3,2,1,0,0,0,0,1,1,0,0,0,0,0.015000000000000124,0.988,32.57,0,9,1.0,1,Stable
121812,STEM,Sophomore,3.301,38.45,Copywriting/Drafting,Advanced,5,True,1.0,9,Allowed_With_Citation,5,3.356,76.42,High,2,3,2,3,1,0,0,0,0,1,1,0,0,0,0,0.054999999999999716,38.412,39.45,1,45,2.999,1,Stable
121813,Humanities,Graduate,3.342,1.18,Direct_Answer_Generation,Advanced,4,True,13.92,1,Allowed_With_Citation,2,3.548,90.77,Medium,5,3,2,2,1,0,0,1,0,0,0,0,1,0,0,0.20599999999999996,0.085,15.1,0,2,0.333,0,Improved
121814,STEM,Junior,3.148,4.09,Direct_Answer_Generation,Intermediate,2,False,14.5,2,Actively_Encouraged,1,3.134,100.0,Medium,3,2,3,2,0,0,0,0,0,1,0,0,1,0,0,-0.014000000000000234,0.282,18.59,0,2,1.0,0,Stable
121815,Business,Senior,2.758,0.93,Ideation,Intermediate,4,False,4.85,4,Strict_Ban,2,3.249,74.76,Low,4,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0.4910000000000001,0.192,5.779999999999999,0,8,1.999,0,Improved
121816,Business,Graduate,3.273,5.69,Summarizing_Reading,Beginner,1,False,9.54,3,Actively_Encouraged,6,3.519,54.8,High,5,1,3,3,0,0,1,0,0,0,0,0,0,0,1,0.246,0.596,15.23,0,18,2.997,0,Improved
121817,STEM,Freshman,2.003,12.11,Debugging/Troubleshooting,Advanced,3,False,8.04,5,Allowed_With_Citation,4,2.244,100.0,Medium,1,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0.2410000000000001,1.506,20.15,1,20,1.666,1,Improved
121818,Business,Graduate,3.675,2.04,Copywriting/Drafting,Advanced,3,False,14.67,1,Strict_Ban,3,3.962,78.25,Medium,5,3,1,2,0,0,1,0,0,0,1,0,0,0,0,0.28700000000000037,0.139,16.71,0,3,0.333,0,Improved
121819,Medical,Junior,3.399,3.6,Copywriting/Drafting,Advanced,5,True,2.35,2,Allowed_With_Citation,5,3.322,50.06,Low,3,3,2,1,1,0,0,0,1,0,1,0,0,0,0,-0.07699999999999996,1.531,5.95,1,10,0.666,0,Stable
121820,Medical,Graduate,3.808,11.7,Debugging/Troubleshooting,Beginner,3,False,3.7,3,Actively_Encouraged,3,3.948,51.32,High,5,1,3,3,0,0,0,0,1,0,0,1,0,0,0,0.14000000000000012,3.161,15.399999999999999,1,9,2.997,0,Improved
121821,STEM,Freshman,3.748,5.44,Debugging/Troubleshooting,Intermediate,1,False,15.17,4,Strict_Ban,3,3.969,60.51,Low,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0.22099999999999964,0.359,20.61,0,12,1.999,0,Improved
121822,Arts,Sophomore,3.44,1.96,Copywriting/Drafting,Advanced,5,True,1.0,1,Strict_Ban,4,3.572,86.05,Low,2,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0.13200000000000012,1.958,2.96,1,4,0.333,0,Improved
121823,Humanities,Freshman,3.135,9.64,Copywriting/Drafting,Intermediate,1,True,12.72,2,Allowed_With_Citation,1,3.245,84.29,Medium,1,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0.11000000000000032,0.758,22.36,0,2,1.0,0,Improved
121824,STEM,Senior,2.752,16.34,Summarizing_Reading,Intermediate,2,True,1.16,5,Allowed_With_Citation,6,3.034,70.87,Medium,4,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0.28200000000000003,14.074,17.5,1,30,2.499,1,Improved
121825,STEM,Freshman,2.64,4.59,Ideation,Beginner,2,False,6.68,3,Allowed_With_Citation,3,2.683,68.76,Low,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0.042999999999999705,0.687,11.27,0,9,2.997,0,Stable
121826,Humanities,Senior,3.519,19.64,Direct_Answer_Generation,Beginner,2,True,6.39,6,Allowed_With_Citation,4,3.278,66.7,Medium,4,1,2,2,1,0,0,1,0,0,0,0,1,0,0,-0.2410000000000001,3.073,26.03,1,24,5.994,1,Declined
121827,Business,Sophomore,3.112,4.96,Ideation,Beginner,1,False,20.22,2,Allowed_With_Citation,3,3.47,65.29,Medium,2,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0.3580000000000001,0.245,25.18,0,6,1.998,0,Improved
121828,Business,Sophomore,3.637,20.01,Ideation,Beginner,3,True,8.97,5,Actively_Encouraged,5,3.746,69.01,High,2,1,3,3,1,0,1,0,0,0,0,0,0,1,0,0.10899999999999999,2.231,28.980000000000004,1,25,4.995,1,Improved
121829,Business,Sophomore,2.873,6.73,Ideation,Intermediate,2,True,17.1,3,Strict_Ban,5,3.002,57.31,Medium,2,2,1,2,1,0,1,0,0,0,0,0,0,1,0,0.12899999999999956,0.394,23.830000000000002,0,15,1.499,0,Improved
121830,STEM,Senior,3.279,2.27,Debugging/Troubleshooting,Advanced,3,False,12.0,3,Strict_Ban,2,3.611,90.75,Medium,4,3,1,2,0,0,0,0,0,1,0,1,0,0,0,0.3320000000000003,0.189,14.27,0,6,1.0,0,Improved
121831,Humanities,Graduate,2.747,10.86,Copywriting/Drafting,Beginner,2,False,8.11,2,Strict_Ban,4,3.225,76.53,High,5,1,1,3,0,0,0,1,0,0,1,0,0,0,0,0.4780000000000002,1.339,18.97,1,8,1.998,0,Improved
121832,Humanities,Graduate,3.586,3.1,Copywriting/Drafting,Beginner,3,False,12.01,3,Allowed_With_Citation,6,3.748,82.43,Medium,5,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0.16200000000000037,0.258,15.11,0,18,2.997,0,Improved
121833,Humanities,Freshman,3.615,2.4,Summarizing_Reading,Intermediate,5,False,11.51,5,Allowed_With_Citation,2,3.745,75.88,Medium,1,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0.1299999999999999,0.208,13.91,0,10,2.499,0,Improved
121834,Medical,Sophomore,3.144,0.76,Summarizing_Reading,Intermediate,3,False,7.32,2,Actively_Encouraged,4,3.361,66.06,Low,2,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0.21700000000000008,0.104,8.08,0,8,1.0,0,Improved
121835,Arts,Senior,2.979,14.39,Copywriting/Drafting,Intermediate,3,True,5.41,6,Actively_Encouraged,5,3.174,67.93,High,4,2,3,3,1,1,0,0,0,0,1,0,0,0,0,0.19499999999999984,2.659,19.8,1,30,2.999,1,Improved
121836,Medical,Junior,3.262,10.63,Debugging/Troubleshooting,Intermediate,2,False,7.01,5,Actively_Encouraged,6,3.404,66.46,High,3,2,3,3,0,0,0,0,1,0,0,1,0,0,0,0.1419999999999999,1.516,17.64,1,30,2.499,0,Improved
121837,Business,Sophomore,2.335,0.03,Ideation,Beginner,1,False,16.17,3,Allowed_With_Citation,2,2.551,64.08,Low,2,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0.2160000000000002,0.002,16.200000000000003,0,6,2.997,0,Improved
121838,Humanities,Graduate,2.574,13.66,Copywriting/Drafting,Beginner,2,True,9.77,6,Actively_Encouraged,7,2.82,70.78,High,5,1,3,3,1,0,0,1,0,0,1,0,0,0,0,0.246,1.398,23.43,1,42,5.994,1,Improved
121839,Humanities,Freshman,1.638,6.9,Copywriting/Drafting,Beginner,1,False,12.67,1,Allowed_With_Citation,6,1.755,78.99,Medium,1,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0.11699999999999999,0.545,19.57,0,6,0.999,0,Improved
121840,Humanities,Junior,3.447,8.76,Debugging/Troubleshooting,Beginner,2,False,17.28,5,Actively_Encouraged,4,3.816,77.5,Medium,3,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0.3689999999999998,0.507,26.04,0,20,4.995,0,Improved
121841,Humanities,Sophomore,3.609,9.33,Copywriting/Drafting,Beginner,3,False,1.0,3,Allowed_With_Citation,2,3.809,100.0,Medium,2,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0.20000000000000018,9.321,10.33,1,6,2.997,0,Improved
121842,Arts,Junior,3.033,4.07,Copywriting/Drafting,Beginner,2,False,10.66,1,Strict_Ban,5,3.322,67.09,Low,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0.28900000000000015,0.382,14.73,0,5,0.999,0,Improved
121843,Humanities,Sophomore,2.353,3.16,Copywriting/Drafting,Intermediate,2,True,9.96,1,Allowed_With_Citation,3,2.408,74.68,Medium,2,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0.054999999999999716,0.317,13.120000000000001,0,3,0.5,0,Stable
121844,STEM,Graduate,3.405,2.5,Debugging/Troubleshooting,Intermediate,2,False,7.81,2,Allowed_With_Citation,7,3.42,76.15,Medium,5,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0.015000000000000124,0.32,10.309999999999999,0,14,1.0,0,Stable
121845,Arts,Junior,3.591,9.39,Copywriting/Drafting,Advanced,3,True,22.76,6,Allowed_With_Citation,6,4.0,74.92,High,3,3,2,3,1,1,0,0,0,0,1,0,0,0,0,0.4089999999999998,0.413,32.150000000000006,0,36,1.999,0,Improved
121846,Arts,Graduate,3.172,7.41,Summarizing_Reading,Intermediate,5,False,12.95,1,Allowed_With_Citation,5,3.662,81.72,Low,5,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0.48999999999999977,0.572,20.36,0,5,0.5,0,Improved
121847,Humanities,Sophomore,3.542,2.59,Copywriting/Drafting,Beginner,2,True,1.0,4,Allowed_With_Citation,5,3.397,57.67,High,2,1,2,3,1,0,0,1,0,0,1,0,0,0,0,-0.14500000000000002,2.587,3.59,1,20,3.996,0,Declined
121848,Business,Senior,2.52,3.61,Ideation,Intermediate,3,True,13.22,4,Strict_Ban,7,2.933,60.41,Low,4,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0.4129999999999998,0.273,16.830000000000002,0,28,1.999,0,Improved
121849,STEM,Senior,2.464,17.51,Debugging/Troubleshooting,Advanced,5,True,5.39,6,Allowed_With_Citation,8,2.477,76.07,Medium,4,3,2,2,1,0,0,0,0,1,0,1,0,0,0,0.0129999999999999,3.248,22.900000000000002,1,48,1.999,1,Stable
121850,Business,Senior,3.575,3.52,Ideation,Intermediate,5,False,8.86,3,Actively_Encouraged,6,3.745,44.45,Medium,4,2,3,2,0,0,1,0,0,0,0,0,0,1,0,0.16999999999999993,0.397,12.379999999999999,0,18,1.499,0,Improved
121851,STEM,Senior,2.33,7.93,Debugging/Troubleshooting,Advanced,3,False,4.24,4,Allowed_With_Citation,5,2.877,82.66,Low,4,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0.5469999999999997,1.87,12.17,1,20,1.333,0,Improved
121852,STEM,Senior,3.472,10.97,Debugging/Troubleshooting,Beginner,2,False,8.59,6,Allowed_With_Citation,1,3.829,88.94,High,4,1,2,3,0,0,0,0,0,1,0,1,0,0,0,0.3570000000000002,1.277,19.560000000000002,1,6,5.994,0,Improved
121853,Business,Senior,3.089,9.62,Copywriting/Drafting,Intermediate,1,False,3.31,3,Allowed_With_Citation,3,3.399,72.64,Medium,4,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0.31000000000000005,2.905,12.93,1,9,1.499,0,Improved
121854,Humanities,Graduate,3.757,10.8,Copywriting/Drafting,Beginner,1,True,10.61,2,Actively_Encouraged,1,4.0,65.22,High,5,1,3,3,1,0,0,1,0,0,1,0,0,0,0,0.24299999999999988,1.018,21.41,1,2,1.998,0,Improved
121855,Business,Sophomore,3.531,1.14,Copywriting/Drafting,Intermediate,1,False,19.82,3,Actively_Encouraged,6,3.848,81.25,Medium,2,2,3,2,0,0,1,0,0,0,1,0,0,0,0,0.3169999999999997,0.058,20.96,0,18,1.499,0,Improved
121856,Medical,Freshman,3.409,1.27,Ideation,Intermediate,4,False,13.25,1,Allowed_With_Citation,1,3.318,95.07,Low,1,2,2,1,0,0,0,0,1,0,0,0,0,1,0,-0.09099999999999975,0.096,14.52,0,1,0.5,0,Stable
121857,STEM,Senior,3.327,11.36,Debugging/Troubleshooting,Beginner,2,True,9.48,5,Allowed_With_Citation,6,3.741,88.85,High,4,1,2,3,1,0,0,0,0,1,0,1,0,0,0,0.41400000000000015,1.198,20.84,1,30,4.995,0,Improved
121858,Business,Freshman,3.582,10.71,Debugging/Troubleshooting,Intermediate,1,True,8.42,5,Allowed_With_Citation,2,3.806,70.25,Medium,1,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0.2240000000000002,1.272,19.130000000000003,1,10,2.499,0,Improved
121859,Business,Senior,3.524,16.97,Debugging/Troubleshooting,Beginner,1,True,8.79,4,Allowed_With_Citation,6,3.713,89.73,High,4,1,2,3,1,0,1,0,0,0,0,1,0,0,0,0.18900000000000006,1.93,25.759999999999998,1,24,3.996,1,Improved
121860,STEM,Sophomore,3.502,1.19,Debugging/Troubleshooting,Beginner,2,False,15.02,2,Actively_Encouraged,2,3.601,80.96,Low,2,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0.0990000000000002,0.079,16.21,0,4,1.998,0,Stable
121861,Business,Freshman,3.243,3.54,Copywriting/Drafting,Beginner,3,False,5.63,2,Strict_Ban,5,3.32,44.63,Low,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0.07699999999999996,0.629,9.17,0,10,1.998,0,Stable
121862,Business,Senior,3.423,2.07,Debugging/Troubleshooting,Advanced,4,False,18.87,2,Allowed_With_Citation,5,3.915,93.47,High,4,3,2,3,0,0,1,0,0,0,0,1,0,0,0,0.492,0.11,20.94,0,10,0.666,0,Improved
121863,Business,Freshman,3.341,0.1,Ideation,Beginner,3,True,13.95,3,Actively_Encouraged,5,3.618,86.02,Low,1,1,3,1,1,0,1,0,0,0,0,0,0,1,0,0.2769999999999997,0.007,14.049999999999999,0,15,2.997,0,Improved
121864,Medical,Sophomore,3.877,14.12,Summarizing_Reading,Beginner,2,False,9.58,4,Allowed_With_Citation,3,4.0,92.5,Medium,2,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0.12300000000000022,1.474,23.7,1,12,3.996,1,Improved
121865,Business,Sophomore,2.91,0.89,Ideation,Beginner,2,True,9.36,1,Allowed_With_Citation,6,2.897,83.54,Low,2,1,2,1,1,0,1,0,0,0,0,0,0,1,0,-0.013000000000000345,0.095,10.25,0,6,0.999,0,Stable
121866,Medical,Freshman,3.305,2.52,Debugging/Troubleshooting,Intermediate,2,False,8.92,5,Allowed_With_Citation,5,3.452,73.1,Low,1,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0.1469999999999998,0.282,11.44,0,25,2.499,0,Improved
121867,Business,Graduate,3.437,2.17,Direct_Answer_Generation,Advanced,3,False,19.12,3,Allowed_With_Citation,1,3.935,91.08,Medium,5,3,2,2,0,0,1,0,0,0,0,0,1,0,0,0.4980000000000002,0.113,21.29,0,3,1.0,0,Improved
121868,STEM,Junior,3.401,7.69,Debugging/Troubleshooting,Intermediate,4,True,18.96,3,Strict_Ban,4,3.659,82.6,Medium,3,2,1,2,1,0,0,0,0,1,0,1,0,0,0,0.258,0.406,26.650000000000002,0,12,1.499,0,Improved
121869,Humanities,Graduate,2.966,6.28,Copywriting/Drafting,Intermediate,1,True,13.26,1,Allowed_With_Citation,6,3.39,74.98,Medium,5,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0.42399999999999993,0.474,19.54,0,6,0.5,0,Improved
121870,STEM,Senior,3.192,10.73,Debugging/Troubleshooting,Intermediate,4,False,11.89,7,Allowed_With_Citation,4,3.253,56.8,Low,4,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0.06099999999999994,0.902,22.62,0,28,3.498,0,Stable
121871,Business,Graduate,3.15,40.0,Copywriting/Drafting,Beginner,1,False,9.05,9,Allowed_With_Citation,6,3.634,67.12,High,5,1,2,3,0,0,1,0,0,0,1,0,0,0,0,0.484,4.419,49.05,1,54,8.991,1,Improved
121872,Business,Junior,2.863,10.85,Ideation,Beginner,1,True,10.74,4,Actively_Encouraged,4,3.225,51.36,Medium,3,1,3,2,1,0,1,0,0,0,0,0,0,1,0,0.3620000000000001,1.01,21.59,1,16,3.996,0,Improved
121873,Humanities,Freshman,3.225,5.94,Direct_Answer_Generation,Beginner,2,True,14.67,5,Allowed_With_Citation,3,3.524,66.81,Low,1,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0.29899999999999993,0.405,20.61,0,15,4.995,0,Improved
121874,STEM,Freshman,3.292,1.43,Debugging/Troubleshooting,Advanced,3,False,18.68,2,Allowed_With_Citation,4,3.838,92.14,Low,1,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0.5460000000000003,0.077,20.11,0,8,0.666,0,Improved
121875,Humanities,Junior,3.185,15.23,Copywriting/Drafting,Beginner,3,True,19.09,3,Strict_Ban,9,3.537,82.31,Low,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.35199999999999987,0.798,34.32,0,27,2.997,1,Improved
121876,STEM,Sophomore,2.602,9.69,Direct_Answer_Generation,Advanced,4,False,17.67,3,Actively_Encouraged,4,2.829,78.3,Medium,2,3,3,2,0,0,0,0,0,1,0,0,1,0,0,0.2270000000000003,0.548,27.36,0,12,1.0,0,Improved
121877,Business,Freshman,3.038,0.5,Copywriting/Drafting,Intermediate,4,False,18.63,2,Strict_Ban,4,2.905,82.31,Medium,1,2,1,2,0,0,1,0,0,0,1,0,0,0,0,-0.133,0.027,19.13,0,8,1.0,0,Declined
121878,Arts,Sophomore,3.279,0.48,Ideation,Intermediate,3,False,12.82,1,Allowed_With_Citation,4,3.29,59.57,Low,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0.01100000000000012,0.037,13.3,0,4,0.5,0,Stable
121879,Medical,Junior,2.833,10.14,Summarizing_Reading,Beginner,2,True,10.44,3,Allowed_With_Citation,1,3.161,54.39,Medium,3,1,2,2,1,0,0,0,1,0,0,0,0,0,1,0.32799999999999985,0.971,20.58,0,3,2.997,0,Improved
121880,STEM,Junior,2.999,6.42,Ideation,Beginner,3,False,20.23,4,Strict_Ban,4,3.425,89.38,Medium,3,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0.4259999999999997,0.317,26.65,0,16,3.996,0,Improved
121881,Business,Graduate,3.724,6.52,Ideation,Beginner,2,True,20.68,6,Actively_Encouraged,5,4.0,83.33,High,5,1,3,3,1,0,1,0,0,0,0,0,0,1,0,0.2759999999999998,0.315,27.2,0,30,5.994,0,Improved
121882,Business,Freshman,3.359,0.71,Summarizing_Reading,Advanced,3,False,23.24,1,Actively_Encouraged,1,3.598,90.01,Low,1,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0.23899999999999988,0.031,23.95,0,1,0.333,0,Improved
121883,Medical,Sophomore,2.437,1.24,Ideation,Beginner,3,False,14.86,4,Allowed_With_Citation,5,2.511,65.96,Medium,2,1,2,2,0,0,0,0,1,0,0,0,0,1,0,0.07400000000000029,0.083,16.099999999999998,0,20,3.996,0,Stable
121884,Business,Junior,2.844,14.28,Ideation,Intermediate,1,False,14.48,8,Actively_Encouraged,3,3.145,84.62,Medium,3,2,3,2,0,0,1,0,0,0,0,0,0,1,0,0.30100000000000016,0.986,28.759999999999998,0,24,3.998,1,Improved
121885,STEM,Freshman,3.417,8.27,Summarizing_Reading,Advanced,4,False,15.21,4,Allowed_With_Citation,3,3.396,87.52,Low,1,3,2,1,0,0,0,0,0,1,0,0,0,0,1,-0.020999999999999908,0.544,23.48,0,12,1.333,0,Stable
121886,Humanities,Senior,2.467,1.79,Debugging/Troubleshooting,Beginner,2,False,20.45,4,Actively_Encouraged,2,2.995,69.79,Medium,4,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0.528,0.088,22.24,0,8,3.996,0,Improved
121887,Business,Junior,3.223,7.15,Debugging/Troubleshooting,Beginner,2,False,3.19,3,Strict_Ban,5,3.655,73.92,Low,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0.43199999999999994,2.241,10.34,1,15,2.997,0,Improved
121888,Business,Junior,2.174,3.72,Direct_Answer_Generation,Advanced,3,True,10.41,4,Allowed_With_Citation,5,2.576,64.75,High,3,3,2,3,1,0,1,0,0,0,0,0,1,0,0,0.40200000000000014,0.357,14.13,0,20,1.333,0,Improved
121889,Arts,Senior,2.17,8.75,Copywriting/Drafting,Beginner,2,False,9.83,4,Actively_Encouraged,3,2.415,72.19,Low,4,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0.2450000000000001,0.89,18.58,0,12,3.996,0,Improved
121890,STEM,Sophomore,3.738,9.76,Debugging/Troubleshooting,Advanced,4,False,10.51,5,Strict_Ban,3,4.0,83.05,Low,2,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0.262,0.929,20.27,0,15,1.666,0,Improved
121891,Medical,Sophomore,3.126,4.61,Direct_Answer_Generation,Beginner,1,False,20.17,3,Allowed_With_Citation,2,3.321,72.91,Medium,2,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0.19500000000000028,0.229,24.78,0,6,2.997,0,Improved
121892,STEM,Freshman,3.463,6.6,Debugging/Troubleshooting,Advanced,5,True,1.16,1,Strict_Ban,4,3.809,100.0,Medium,1,3,1,2,1,0,0,0,0,1,0,1,0,0,0,0.3460000000000001,5.685,7.76,1,4,0.333,0,Improved
